"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Seitheben (Maschine)",,"",1,"normal",60,9,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Seitheben (Maschine)",,"",2,"normal",60,9,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Seitheben (Maschine)",,"",3,"normal",60,8,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Schulterpresse sitzend (Maschine)",,"",0,"warmup",25,15,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Schulterpresse sitzend (Maschine)",,"",1,"normal",45,8,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Schulterpresse sitzend (Maschine)",,"",2,"normal",45,8,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Schulterpresse sitzend (Maschine)",,"",3,"normal",45,8,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Negativ Crunch (Gewichtet)",,"",0,"normal",24,15,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Negativ Crunch (Gewichtet)",,"",1,"normal",24,15,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Negativ Crunch (Gewichtet)",,"",2,"normal",24,15,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Hyperextension (Gewichtet)",,"",0,"normal",20,10,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Hyperextension (Gewichtet)",,"",1,"normal",20,10,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Rückenstrecken (Maschine)",,"",0,"normal",90,15,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Rückenstrecken (Maschine)",,"",1,"normal",90,15,,,
"Rücken","11 Apr 2026, 07:08","11 Apr 2026, 08:47","","Rückenstrecken (Maschine)",,"",2,"normal",90,15,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Laufband",,"",0,"normal",,,1.2,600,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Laufband",,"",1,"normal",,,1.2,600,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Brustpresse (Maschine)",,"",0,"warmup",75,15,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Brustpresse (Maschine)",,"",1,"normal",115,10,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Brustpresse (Maschine)",,"",2,"normal",115,9,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Brustpresse (Maschine)",,"",3,"normal",115,7,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Schräge Brustpresse (Maschine)",,"",0,"warmup",45,15,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Schräge Brustpresse (Maschine)",,"",1,"normal",70,9,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Schräge Brustpresse (Maschine)",,"",2,"normal",70,9,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Schräge Brustpresse (Maschine)",,"",3,"normal",70,9,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Fliegende (Maschine)",,"",0,"normal",100,8,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Fliegende (Maschine)",,"",1,"normal",100,7,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Fliegende (Maschine)",,"",2,"normal",100,7,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Preacher Curl (Maschine)",,"",0,"normal",75,6,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Preacher Curl (Maschine)",,"",1,"normal",75,5,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Preacher Curl (Maschine)",,"",2,"normal",75,5,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Bizepscurl (Kurzhantel)",,"",0,"normal",22,6,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Bizepscurl (Kurzhantel)",,"",1,"normal",22,5,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Bizepscurl (Kurzhantel)",,"",2,"normal",22,5,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Trizepsdrücken",,"",0,"normal",40,10,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Trizepsdrücken",,"",1,"normal",40,10,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Trizepsdrücken",,"",2,"normal",40,8,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Schulterheben (Kurzhantel)",,"",0,"normal",22,10,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Schulterheben (Kurzhantel)",,"",1,"normal",22,10,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Schulterheben (Kurzhantel)",,"",2,"normal",22,10,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Negativ Crunch (Gewichtet)",,"",0,"normal",24,15,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Negativ Crunch (Gewichtet)",,"",1,"normal",24,15,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Negativ Crunch (Gewichtet)",,"",2,"normal",24,15,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Side Bend (Kurzhantel) ",,"",0,"normal",32,10,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Side Bend (Kurzhantel) ",,"",1,"normal",32,10,,,
"Brust","8 Apr 2026, 16:27","8 Apr 2026, 18:08","","Side Bend (Kurzhantel) ",,"",2,"normal",32,10,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Laufband",,"",0,"normal",,,1.2,600,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Laufband",,"",1,"normal",,,1.2,600,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Latzug - Enger Griff (Kabel)",,"",0,"warmup",75,15,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Latzug - Enger Griff (Kabel)",,"",1,"normal",105,10,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Latzug - Enger Griff (Kabel)",,"",2,"normal",105,10,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Latzug - Enger Griff (Kabel)",,"",3,"normal",105,9,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Latzug (Maschine)",,"",0,"normal",125,12,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Latzug (Maschine)",,"",1,"normal",125,12,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Latzug (Maschine)",,"",2,"normal",125,12,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Iso-Laterales Rudern",,"",0,"normal",100,8,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Iso-Laterales Rudern",,"",1,"normal",100,8,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Iso-Laterales Rudern",,"",2,"normal",100,8,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Reverse Fliegende (Maschine)",,"",0,"normal",70,10,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Reverse Fliegende (Maschine)",,"",1,"normal",70,10,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Reverse Fliegende (Maschine)",,"",2,"normal",70,10,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Seitheben (Maschine)",,"",0,"normal",60,9,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Seitheben (Maschine)",,"",1,"normal",60,9,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Seitheben (Maschine)",,"",2,"normal",60,8,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Schulterpresse sitzend (Maschine)",,"",0,"warmup",25,15,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Schulterpresse sitzend (Maschine)",,"",1,"normal",45,8,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Schulterpresse sitzend (Maschine)",,"",2,"normal",45,8,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Schulterpresse sitzend (Maschine)",,"",3,"normal",45,8,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Negativ Crunch (Gewichtet)",,"",0,"normal",24,15,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Negativ Crunch (Gewichtet)",,"",1,"normal",24,15,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Negativ Crunch (Gewichtet)",,"",2,"normal",24,15,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Hyperextension (Gewichtet)",,"",0,"normal",20,10,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Hyperextension (Gewichtet)",,"",1,"normal",20,10,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Rückenstrecken (Maschine)",,"",0,"normal",90,15,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Rückenstrecken (Maschine)",,"",1,"normal",90,15,,,
"Rücken","7 Apr 2026, 16:18","7 Apr 2026, 18:04","","Rückenstrecken (Maschine)",,"",2,"normal",90,15,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Laufband",,"",0,"normal",,,1.2,600,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Laufband",,"",1,"normal",,,1,600,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Beinstrecken ",,"",0,"normal",105,20,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Beinstrecken ",,"",1,"normal",105,20,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Beinstrecken ",,"",2,"normal",105,14,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Beinbeugen sitzend",,"",0,"normal",105,15,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Beinbeugen sitzend",,"",1,"normal",105,12,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Beinbeugen sitzend",,"",2,"normal",105,12,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Hüftabduktion",,"",0,"normal",105,20,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Hüftabduktion",,"",1,"normal",105,20,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Hüftabduktion",,"",2,"normal",105,20,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Hüftadduktion",,"",0,"normal",105,20,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Hüftadduktion",,"",1,"normal",105,20,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Hüftadduktion",,"",2,"normal",105,20,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Wadenheben stehend (Maschine)",,"",0,"normal",140,15,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Wadenheben stehend (Maschine)",,"",1,"normal",140,15,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Wadenheben stehend (Maschine)",,"",2,"normal",140,15,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Hip Thrust (Maschine)",,"",0,"normal",60,10,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Hip Thrust (Maschine)",,"",1,"normal",60,10,,,
"Beintraining","6 Apr 2026, 07:15","6 Apr 2026, 08:40","","Hip Thrust (Maschine)",,"",2,"normal",60,5,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Laufband",,"",0,"normal",,,1.2,600,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Laufband",,"",1,"normal",,,1.2,600,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Brustpresse (Maschine)",,"",0,"warmup",75,15,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Brustpresse (Maschine)",,"",1,"normal",115,10,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Brustpresse (Maschine)",,"",2,"normal",115,8,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Brustpresse (Maschine)",,"",3,"normal",115,7,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Schräge Brustpresse (Maschine)",,"",0,"warmup",40,15,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Schräge Brustpresse (Maschine)",,"",1,"normal",70,9,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Schräge Brustpresse (Maschine)",,"",2,"normal",70,9,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Schräge Brustpresse (Maschine)",,"",3,"normal",70,9,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Fliegende (Maschine)",,"",0,"normal",100,8,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Fliegende (Maschine)",,"",1,"normal",100,8,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Fliegende (Maschine)",,"",2,"normal",100,8,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Preacher Curl (Maschine)",,"",0,"normal",75,5,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Preacher Curl (Maschine)",,"",1,"normal",75,5,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Preacher Curl (Maschine)",,"",2,"normal",75,4,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Bizepscurl (Kurzhantel)",,"",0,"normal",22,6,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Bizepscurl (Kurzhantel)",,"",1,"normal",22,5,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Bizepscurl (Kurzhantel)",,"",2,"normal",22,5,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Trizepsdrücken",,"",0,"normal",40,9,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Trizepsdrücken",,"",1,"normal",40,9,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Trizepsdrücken",,"",2,"normal",40,8,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Schulterheben (Kurzhantel)",,"",0,"normal",22,10,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Schulterheben (Kurzhantel)",,"",1,"normal",22,10,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Schulterheben (Kurzhantel)",,"",2,"normal",22,10,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Bauch Crunch 4D",,"",0,"normal",55,15,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Bauch Crunch 4D",,"",1,"normal",55,15,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Bauch Crunch 4D",,"",2,"normal",55,15,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Side Bend (Kurzhantel) ",,"",0,"normal",32,10,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Side Bend (Kurzhantel) ",,"",1,"normal",32,10,,,
"Brust","5 Apr 2026, 07:06","5 Apr 2026, 08:49","","Side Bend (Kurzhantel) ",,"",2,"normal",32,10,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Laufband",,"",0,"normal",,,1.2,600,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Laufband",,"",1,"normal",,,1.2,600,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Latzug - Enger Griff (Kabel)",,"",0,"warmup",75,15,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Latzug - Enger Griff (Kabel)",,"",1,"normal",105,10,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Latzug - Enger Griff (Kabel)",,"",2,"normal",105,9,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Latzug - Enger Griff (Kabel)",,"",3,"normal",105,8,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Latzug (Maschine)",,"",0,"normal",125,12,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Latzug (Maschine)",,"",1,"normal",125,12,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Latzug (Maschine)",,"",2,"normal",125,12,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Iso-Laterales Rudern",,"",0,"normal",100,8,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Iso-Laterales Rudern",,"",1,"normal",100,8,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Iso-Laterales Rudern",,"",2,"normal",100,8,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Reverse Fliegende (Maschine)",,"",0,"normal",70,10,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Reverse Fliegende (Maschine)",,"",1,"normal",70,10,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Reverse Fliegende (Maschine)",,"",2,"normal",70,10,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Seitheben (Maschine)",,"",0,"normal",60,9,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Seitheben (Maschine)",,"",1,"normal",60,9,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Seitheben (Maschine)",,"",2,"normal",60,8,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Schulterpresse sitzend (Maschine)",,"",0,"warmup",10,15,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Schulterpresse sitzend (Maschine)",,"",1,"normal",45,8,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Schulterpresse sitzend (Maschine)",,"",2,"normal",45,8,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Schulterpresse sitzend (Maschine)",,"",3,"normal",45,8,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Bauch Crunch 4D",,"",0,"normal",55,15,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Bauch Crunch 4D",,"",1,"normal",55,15,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Bauch Crunch 4D",,"",2,"normal",55,15,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Hyperextension (Gewichtet)",,"",0,"normal",20,10,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Hyperextension (Gewichtet)",,"",1,"normal",20,10,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Rückenstrecken (Maschine)",,"",0,"normal",90,15,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Rückenstrecken (Maschine)",,"",1,"normal",90,15,,,
"Rücken","4 Apr 2026, 07:02","4 Apr 2026, 08:41","","Rückenstrecken (Maschine)",,"",2,"normal",90,15,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Laufband",,"",0,"normal",,,1.2,600,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Laufband",,"",1,"normal",,,1.2,600,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Brustpresse (Maschine)",,"",0,"warmup",75,15,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Brustpresse (Maschine)",,"",1,"normal",115,10,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Brustpresse (Maschine)",,"",2,"normal",115,10,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Brustpresse (Maschine)",,"",3,"normal",115,9,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Schräge Brustpresse (Maschine)",,"",0,"warmup",40,15,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Schräge Brustpresse (Maschine)",,"",1,"normal",70,8,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Schräge Brustpresse (Maschine)",,"",2,"normal",70,8,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Schräge Brustpresse (Maschine)",,"",3,"normal",70,8,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Fliegende (Maschine)",,"",0,"normal",90,10,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Fliegende (Maschine)",,"",1,"normal",90,10,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Fliegende (Maschine)",,"",2,"normal",90,10,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Preacher Curl (Maschine)",,"",0,"normal",70,8,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Preacher Curl (Maschine)",,"",1,"normal",70,8,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Preacher Curl (Maschine)",,"",2,"normal",70,6,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Bizepscurl (Kurzhantel)",,"",0,"normal",22,6,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Bizepscurl (Kurzhantel)",,"",1,"normal",22,5,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Bizepscurl (Kurzhantel)",,"",2,"normal",22,5,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Trizepsdrücken",,"",0,"normal",40,9,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Trizepsdrücken",,"",1,"normal",40,8,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Trizepsdrücken",,"",2,"normal",40,8,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Schulterheben (Kurzhantel)",,"",0,"normal",22,10,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Schulterheben (Kurzhantel)",,"",1,"normal",22,10,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Schulterheben (Kurzhantel)",,"",2,"normal",22,10,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Negativ Crunch (Gewichtet)",,"",0,"normal",24,15,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Negativ Crunch (Gewichtet)",,"",1,"normal",24,15,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Negativ Crunch (Gewichtet)",,"",2,"normal",24,15,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Side Bend (Kurzhantel) ",,"",0,"normal",32,10,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Side Bend (Kurzhantel) ",,"",1,"normal",32,10,,,
"Brust","1 Apr 2026, 16:17","1 Apr 2026, 18:04","","Side Bend (Kurzhantel) ",,"",2,"normal",32,10,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Laufband",,"",0,"normal",,,1.2,600,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Latzug - Enger Griff (Kabel)",,"N",0,"warmup",75,15,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Latzug - Enger Griff (Kabel)",,"N",1,"normal",105,10,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Latzug - Enger Griff (Kabel)",,"N",2,"normal",105,9,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Latzug - Enger Griff (Kabel)",,"N",3,"normal",105,8,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Latzug (Maschine)",,"",0,"normal",125,11,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Latzug (Maschine)",,"",1,"normal",125,11,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Latzug (Maschine)",,"",2,"normal",125,11,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Iso-Laterales Rudern",,"",0,"normal",100,8,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Iso-Laterales Rudern",,"",1,"normal",100,8,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Iso-Laterales Rudern",,"",2,"normal",100,8,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Reverse Fliegende (Maschine)",,"",0,"normal",70,10,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Reverse Fliegende (Maschine)",,"",1,"normal",70,10,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Reverse Fliegende (Maschine)",,"",2,"normal",70,10,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Seitheben (Maschine)",,"",0,"normal",55,13,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Seitheben (Maschine)",,"",1,"normal",55,13,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Seitheben (Maschine)",,"",2,"normal",55,13,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Schulterpresse sitzend (Maschine)",,"",0,"warmup",10,15,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Schulterpresse sitzend (Maschine)",,"",1,"normal",35,8,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Schulterpresse sitzend (Maschine)",,"",2,"normal",35,8,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Schulterpresse sitzend (Maschine)",,"",3,"normal",35,8,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Negativ Crunch (Gewichtet)",,"",0,"normal",24,15,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Negativ Crunch (Gewichtet)",,"",1,"normal",24,15,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Negativ Crunch (Gewichtet)",,"",2,"normal",24,15,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Hyperextension (Gewichtet)",,"",0,"normal",20,10,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Hyperextension (Gewichtet)",,"",1,"normal",20,10,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Rückenstrecken (Maschine)",,"",0,"normal",90,15,,,
"Rücken","31 März 2026, 16:25","31 März 2026, 18:09","","Rückenstrecken (Maschine)",,"",1,"normal",90,15,,,
